l1_code,l1_name,rank,candidate_keyword,norm_stem,monthly_pc,monthly_mobile,monthly_total,comp_idx,depth,source_seed,is_new,note
08,뷰티,47894,비건톤업크림,비건톤업크림,10,100,110,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,검색수 임계값(1000) 미달
08,뷰티,47895,비파괴시험,비파괴시험,70,40,110,높음,1,08-skin-type-care|08-cosmetic-ingredient-analysis|08-beauty-trend|08-makeup-product-recommendation|08-hair-styling-tips,Y,검색수 임계값(1000) 미달
08,뷰티,47896,색있는립밤,색있는립밤,20,90,110,높음,1,08-twenties-skin-care|08-30s-skin-care|08-40s-skin-care|08-pregnancy-beauty|08-lip-care,Y,검색수 임계값(1000) 미달
08,뷰티,47897,샘플향수,샘플향수,10,100,110,높음,1,08-perfume|08-scalp-care,Y,검색수 임계값(1000) 미달
08,뷰티,47898,서초탈모,서초탈모,70,40,110,높음,1,08-perfume|08-scalp-care,Y,검색수 임계값(1000) 미달
08,뷰티,47899,셀프웨딩네일,셀프웨딩네일,10,100,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47900,셀프필링,셀프필링,10,100,110,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,검색수 임계값(1000) 미달
08,뷰티,47901,숏네일,숏네일,20,90,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47902,순한선스틱,순한선스틱,10,100,110,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,검색수 임계값(1000) 미달
08,뷰티,47903,스티커젤네일,스티커젤네일,10,100,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47904,시럽네일추천,시럽네일추천,20,90,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47905,어성초77,어성초77,10,100,110,높음,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,검색수 임계값(1000) 미달
08,뷰티,47906,얼굴기기,얼굴기기,10,100,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47907,얼굴마사지기구,얼굴마사지기구,30,80,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47908,얼굴블랙헤드,얼굴블랙헤드,10,100,110,높음,1,08-acne-care|08-pore-care|08-wrinkle-care|08-mens-beauty|08-nail-care,Y,검색수 임계값(1000) 미달
08,뷰티,47909,에스테틱기계,에스테틱기계,10,100,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47910,올인원케어,올인원케어,20,90,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47911,유분기없는선스틱,유분기없는선스틱,20,90,110,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,검색수 임계값(1000) 미달
08,뷰티,47912,이마주름없애기,이마주름없애기,10,100,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47913,인증기관,인증기관,70,40,110,높음,1,08-skin-type-care|08-cosmetic-ingredient-analysis|08-beauty-trend|08-makeup-product-recommendation|08-hair-styling-tips,Y,검색수 임계값(1000) 미달
08,뷰티,47914,인체적용시험,인체적용시험,80,30,110,높음,1,08-skin-type-care|08-cosmetic-ingredient-analysis|08-beauty-trend|08-makeup-product-recommendation|08-hair-styling-tips,Y,검색수 임계값(1000) 미달
08,뷰티,47915,자극없는선크림,자극없는선크림,10,100,110,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,검색수 임계값(1000) 미달
08,뷰티,47916,저렴한향수,저렴한향수,20,90,110,높음,1,08-perfume|08-scalp-care,Y,검색수 임계값(1000) 미달
08,뷰티,47917,전동네일케어,전동네일케어,20,90,110,높음,1,08-acne-care|08-pore-care|08-wrinkle-care|08-mens-beauty|08-nail-care,Y,검색수 임계값(1000) 미달
08,뷰티,47918,주름제거,주름제거,20,90,110,높음,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,검색수 임계값(1000) 미달
08,뷰티,47919,주름화장품,주름화장품,30,80,110,높음,1,08-acne-care|08-pore-care|08-wrinkle-care|08-mens-beauty|08-nail-care,Y,검색수 임계값(1000) 미달
08,뷰티,47920,지루성두피염한의원,지루성두피염한의원,60,50,110,높음,1,08-perfume|08-scalp-care,Y,검색수 임계값(1000) 미달
08,뷰티,47921,친환경선크림,친환경선크림,30,80,110,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,검색수 임계값(1000) 미달
08,뷰티,47922,큐티클케어,큐티클케어,10,100,110,높음,1,08-acne-care|08-pore-care|08-wrinkle-care|08-mens-beauty|08-nail-care,Y,검색수 임계값(1000) 미달
08,뷰티,47923,탈모전문의,탈모전문의,20,90,110,낮음,1,08-perfume|08-scalp-care,Y,검색수 임계값(1000) 미달
08,뷰티,47924,탈모헤어에센스,탈모헤어에센스,20,90,110,높음,1,08-perfume|08-scalp-care,Y,검색수 임계값(1000) 미달
08,뷰티,47925,티트리패드,티트리패드,10,100,110,높음,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,검색수 임계값(1000) 미달
08,뷰티,47926,피부각질제거제,피부각질제거제,10,100,110,높음,1,08-body-care|08-exfoliation|08-sunscreen|08-cleansing|08-face-mask-recommendation,Y,검색수 임계값(1000) 미달
08,뷰티,47927,피부레이저기계,피부레이저기계,10,100,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47928,피부마사지기계,피부마사지기계,10,100,110,높음,1,08-summer-skincare-tips|08-winter-skincare-tips|08-beauty-device|08-hair-removal|08-nail-art,Y,검색수 임계값(1000) 미달
08,뷰티,47929,피부앰플,피부앰플,20,90,110,높음,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,검색수 임계값(1000) 미달
08,뷰티,47930,피지패드,피지패드,10,100,110,높음,1,08-skin-whitening-care|08-skin-elasticity-care|08-skin-dryness-care|08-sensitive-skin-care|08-oily-skin-care,Y,검색수 임계값(1000) 미달
08,뷰티,47931,향수싸게사는곳,향수싸게사는곳,10,100,110,높음,1,08-perfume|08-scalp-care,Y,검색수 임계값(1000) 미달
08,뷰티,47932,화장품용기제조업체,화장품용기제조업체,80,30,110,높음,1,08-skin-type-care|08-cosmetic-ingredient-analysis|08-beauty-trend|08-makeup-product-recommendation|08-hair-styling-tips,Y,검색수 임계값(1000) 미달
08,뷰티,47933,화장품제조공장,화장품제조공장,30,80,110,높음,1,08-skin-type-care|08-cosmetic-ingredient-analysis|08-beauty-trend|08-makeup-product-recommendation|08-hair-styling-tips,Y,검색수 임계값(1000) 미달
09,맛집·카페,47934,11월제주,11월제주,20,90,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47935,12월제주도,12월제주도,30,80,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47936,강남가족모임,강남가족모임,40,70,110,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47937,강남고급식당,강남고급식당,20,90,110,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47938,갤러리아포레중식당,갤러리아포레중식당,10,100,110,중간,1,09-snack-food|09-dining-food|09-family-food|09-night-food|09-delivery-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47939,결혼기념일호텔,결혼기념일호텔,20,90,110,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47940,고기체인점,고기체인점,20,90,110,높음,1,09-japanese-food|09-chinese-food|09-western-food|09-meat-food|09-seafood-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47941,고양시식당,고양시식당,10,100,110,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47942,곱창공장,곱창공장,10,100,110,높음,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47943,공릉스테이크,공릉스테이크,10,100,110,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47944,광림교회맛집,광림교회맛집,20,90,110,낮음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47945,광주퇴촌맛집,광주퇴촌맛집,20,90,110,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47946,광화문단체식당,광화문단체식당,50,60,110,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47947,기념일식사,기념일식사,30,80,110,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47948,기장조개구이맛집,기장조개구이맛집,10,100,110,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47949,까치산역피자,까치산역피자,10,100,110,중간,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47950,냉면창업,냉면창업,20,90,110,높음,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47951,네이처홀릭,네이처홀릭,30,80,110,중간,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47952,노원회식,노원회식,30,80,110,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47953,논현동고깃집,논현동고깃집,10,100,110,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47954,논현동점심맛집,논현동점심맛집,30,80,110,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47955,논현동한식,논현동한식,10,100,110,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47956,단체음식,단체음식,20,90,110,높음,1,09-university-food|09-station-food|09-lunch-food|09-evening-food|09-value-for-money-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47957,대관령애견동반식당,대관령애견동반식당,10,100,110,중간,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47958,대구핫플맛집,대구핫플맛집,10,100,110,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47959,대전기념일데이트,대전기념일데이트,20,90,110,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47960,대전동구가오동맛집,대전동구가오동맛집,10,100,110,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47961,대전동구바베큐,대전동구바베큐,10,100,110,중간,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47962,대전서구청맛집,대전서구청맛집,20,90,110,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47963,대전칠순,대전칠순,30,80,110,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47964,대학로회식,대학로회식,40,70,110,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47965,대형카페창업,대형카페창업,60,50,110,높음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,47966,대화역주변맛집,대화역주변맛집,10,100,110,낮음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47967,덕유산리조트맛집,덕유산리조트맛집,10,100,110,중간,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47968,도곡동횟집,도곡동횟집,10,100,110,낮음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47969,동부산가볼만한곳,동부산가볼만한곳,10,100,110,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47970,두떡,두떡,10,100,110,중간,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47971,두류역밥집,두류역밥집,10,100,110,낮음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47972,둔산동물회,둔산동물회,20,90,110,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47973,땡땡거리맛집,땡땡거리맛집,10,100,110,중간,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47974,마티에오시리아식당,마티에오시리아식당,10,100,110,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47975,막국수창업,막국수창업,40,70,110,높음,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47976,먹물치킨,먹물치킨,10,100,110,중간,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47977,문정동회식,문정동회식,50,60,110,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47978,문정회식,문정회식,60,50,110,높음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,47979,미금역회식,미금역회식,40,70,110,높음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,47980,반려묘입양,반려묘입양,10,100,110,높음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,47981,배달삼겹살창업,배달삼겹살창업,50,60,110,높음,1,09-japanese-food|09-chinese-food|09-western-food|09-meat-food|09-seafood-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47982,별내가성비맛집,별내가성비맛집,10,100,110,높음,1,09-chicken-food|09-fine-dining|09-old-school-restaurants|09-omakase|09-pocha-pub,Y,검색수 임계값(1000) 미달
09,맛집·카페,47983,부산명지점심,부산명지점심,10,100,110,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47984,분식집창업비용,분식집창업비용,20,90,110,높음,1,09-pizza-food|09-hamburger-food|09-pasta-food|09-tteokbokki-food|09-gopchang-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47985,빵집창업비용,빵집창업비용,20,90,110,높음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,47986,삼각지화덕피자,삼각지화덕피자,10,100,110,중간,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47987,상무지구상견례,상무지구상견례,10,100,110,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47988,상암동저녁,상암동저녁,20,90,110,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47989,서귀포칼호텔주변맛집,서귀포칼호텔주변맛집,20,90,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47990,서대문구소고기,서대문구소고기,10,100,110,중간,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47991,서대문점심,서대문점심,40,70,110,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47992,서울분위기좋은맛집,서울분위기좋은맛집,20,90,110,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47993,서울숲추천,서울숲추천,10,100,110,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47994,서울이색술집,서울이색술집,20,90,110,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47995,성수대관,성수대관,70,40,110,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47996,성수동가족식사,성수동가족식사,10,100,110,높음,1,09-snack-food|09-dining-food|09-family-food|09-night-food|09-delivery-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47997,성수역소고기,성수역소고기,10,100,110,중간,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47998,성수점심회식,성수점심회식,70,40,110,높음,1,09-snack-food|09-dining-food|09-family-food|09-night-food|09-delivery-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,47999,세종마을음식문화거리,세종마을음식문화거리,40,70,110,중간,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48000,소고기편백찜,소고기편백찜,10,100,110,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48001,소쇄원맛집,소쇄원맛집,10,100,110,중간,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48002,소형카페,소형카페,20,90,110,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48003,송도칠순잔치,송도칠순잔치,10,100,110,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48004,송파가족식사,송파가족식사,20,90,110,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48005,수성유원지맛집,수성유원지맛집,10,100,110,중간,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48006,수제만두맛집,수제만두맛집,30,80,110,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48007,수지스테이크,수지스테이크,10,100,110,중간,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,48008,스테이크짜장면,스테이크짜장면,10,100,110,중간,1,09-snack-food|09-dining-food|09-family-food|09-night-food|09-delivery-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48009,안국동가볼만한곳,안국동가볼만한곳,10,100,110,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48010,안국역회식,안국역회식,70,40,110,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48011,안심스테이크맛집,안심스테이크맛집,10,100,110,높음,1,09-chicken-food|09-fine-dining|09-old-school-restaurants|09-omakase|09-pocha-pub,Y,검색수 임계값(1000) 미달
09,맛집·카페,48012,야당역회식,야당역회식,30,80,110,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48013,야탑가성비맛집,야탑가성비맛집,20,90,110,높음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,48014,여의도저녁식사,여의도저녁식사,30,80,110,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48015,역삼동회식,역삼동회식,20,90,110,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48016,연희동데이트코스,연희동데이트코스,30,80,110,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48017,왕게,왕게,10,100,110,중간,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48018,울산레스토랑추천,울산레스토랑추천,10,100,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48019,울산북구고기맛집,울산북구고기맛집,10,100,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48020,울산캠핑식당,울산캠핑식당,10,100,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48021,위례도시락,위례도시락,20,90,110,낮음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,48022,위례동태탕,위례동태탕,10,100,110,낮음,1,09-bundang-food|09-bakery-cafe|09-rooftop-cafe|09-pet-cafe|09-view-cafe,Y,검색수 임계값(1000) 미달
09,맛집·카페,48023,이마트24창업,이마트24창업,20,90,110,높음,1,09-japanese-food|09-chinese-food|09-western-food|09-meat-food|09-seafood-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48024,이색디저트,이색디저트,30,80,110,높음,1,09-dessert-cafe|09-myeongdong-food|09-sinchon-food|09-gwangjangdae-food|09-euljiro-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48025,이수역룸식당,이수역룸식당,30,80,110,중간,1,09-university-food|09-station-food|09-lunch-food|09-evening-food|09-value-for-money-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48026,인사동아지오,인사동아지오,10,100,110,낮음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48027,인천대관,인천대관,50,60,110,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48028,일산파주카페,일산파주카페,10,100,110,중간,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48029,제주데이트코스,제주데이트코스,30,80,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48030,제주도신화월드근처맛집,제주도신화월드근처맛집,20,90,110,높음,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48031,종로돌잔치,종로돌잔치,20,90,110,높음,1,09-mangwon-food|09-yeonnam-food|09-songpa-food|09-jongno-food|09-nowon-food,Y,검색수 임계값(1000) 미달
09,맛집·카페,48032,중식당코스요리,중식당코스요리,10,100,110,높음,1,09-snack-food|09-dining-food|09-family-food|09-night-food|09-delivery-food,Y,검색수 임계값(1000) 미달
